Current packet size,Previous packet size,Current time gap,Previous time gap,traffic_class
899,836,0.010197,0.011968,HTTP3_WEB
825,899,0.014207,0.010197,HTTP3_WEB
1085,825,0.015246,0.014207,HTTP3_WEB
928,1085,0.009128,0.015246,HTTP3_WEB
962,928,0.005986,0.009128,HTTP3_WEB
909,0,0.0,0.0,HTTP3_WEB
866,909,0.010277,0.0,HTTP3_WEB
931,866,0.012095,0.010277,HTTP3_WEB
740,931,0.013489,0.012095,HTTP3_WEB
1096,740,0.011537,0.013489,HTTP3_WEB
1094,1096,0.010901,0.011537,HTTP3_WEB
920,1094,0.009926,0.010901,HTTP3_WEB
887,920,0.004406,0.009926,HTTP3_WEB
802,887,0.00785,0.004406,HTTP3_WEB
934,802,0.005234,0.00785,HTTP3_WEB
763,934,0.013843,0.005234,HTTP3_WEB
548,763,0.011476,0.013843,HTTP3_WEB
480,548,0.007167,0.011476,HTTP3_WEB
748,480,0.007569,0.007167,HTTP3_WEB
881,748,0.007424,0.007569,HTTP3_WEB
906,881,0.007353,0.007424,HTTP3_WEB
791,906,0.003222,0.007353,HTTP3_WEB
879,791,0.002355,0.003222,HTTP3_WEB
821,879,0.009116,0.002355,HTTP3_WEB
720,821,0.013301,0.009116,HTTP3_WEB
852,720,0.006849,0.013301,HTTP3_WEB
973,852,0.010214,0.006849,HTTP3_WEB
726,973,0.011937,0.010214,HTTP3_WEB
726,726,0.005026,0.011937,HTTP3_WEB
710,726,0.00892,0.005026,HTTP3_WEB
588,710,0.006334,0.00892,HTTP3_WEB
792,588,0.015424,0.006334,HTTP3_WEB
959,792,0.01525,0.015424,HTTP3_WEB
884,959,0.005031,0.01525,HTTP3_WEB
836,884,0.010544,0.005031,HTTP3_WEB
878,836,0.01327,0.010544,HTTP3_WEB
791,878,0.012393,0.01327,HTTP3_WEB
587,791,0.009326,0.012393,HTTP3_WEB
969,587,0.014226,0.009326,HTTP3_WEB
1009,969,0.005382,0.014226,HTTP3_WEB
758,1009,0.007788,0.005382,HTTP3_WEB
838,758,0.005489,0.007788,HTTP3_WEB
826,838,0.01213,0.005489,HTTP3_WEB
909,826,0.006669,0.01213,HTTP3_WEB
1096,909,0.008315,0.006669,HTTP3_WEB
1022,1096,0.011471,0.008315,HTTP3_WEB
807,1022,0.011793,0.011471,HTTP3_WEB
935,807,0.005371,0.011793,HTTP3_WEB
1035,935,0.013227,0.005371,HTTP3_WEB
917,1035,0.010823,0.013227,HTTP3_WEB
859,917,0.004673,0.010823,HTTP3_WEB
922,859,0.003689,0.004673,HTTP3_WEB
761,922,0.008937,0.003689,HTTP3_WEB
781,761,0.0124,0.008937,HTTP3_WEB
711,781,0.012503,0.0124,HTTP3_WEB
963,0,0.0,0.0,HTTP3_WEB
780,963,0.006212,0.0,HTTP3_WEB
869,780,0.005954,0.006212,HTTP3_WEB
1005,869,0.002935,0.005954,HTTP3_WEB
796,1005,0.006926,0.002935,HTTP3_WEB
817,796,0.013831,0.006926,HTTP3_WEB
894,817,0.000184,0.013831,HTTP3_WEB
795,894,0.00485,0.000184,HTTP3_WEB
979,795,0.008491,0.00485,HTTP3_WEB
836,979,0.005491,0.008491,HTTP3_WEB
750,836,0.006891,0.005491,HTTP3_WEB
945,750,0.006951,0.006891,HTTP3_WEB
700,945,0.00797,0.006951,HTTP3_WEB
1142,700,0.006082,0.00797,HTTP3_WEB
1081,1142,0.005755,0.006082,HTTP3_WEB
931,1081,0.012737,0.005755,HTTP3_WEB
920,931,0.013199,0.012737,HTTP3_WEB
913,920,0.003478,0.013199,HTTP3_WEB
791,913,0.002038,0.003478,HTTP3_WEB
901,791,0.013253,0.002038,HTTP3_WEB
730,901,0.004085,0.013253,HTTP3_WEB
930,730,0.009851,0.004085,HTTP3_WEB
981,930,0.002737,0.009851,HTTP3_WEB
807,981,0.014191,0.002737,HTTP3_WEB
776,807,0.019175,0.014191,HTTP3_WEB
690,776,0.009731,0.019175,HTTP3_WEB
1064,690,0.008624,0.009731,HTTP3_WEB
787,1064,0.007711,0.008624,HTTP3_WEB
832,787,0.012127,0.007711,HTTP3_WEB
902,832,0.011271,0.012127,HTTP3_WEB
899,902,0.013014,0.011271,HTTP3_WEB
964,899,0.006488,0.013014,HTTP3_WEB
806,964,0.01036,0.006488,HTTP3_WEB
700,806,0.00683,0.01036,HTTP3_WEB
676,700,0.004769,0.00683,HTTP3_WEB
778,676,0.008836,0.004769,HTTP3_WEB
726,778,0.00531,0.008836,HTTP3_WEB
817,726,0.013695,0.00531,HTTP3_WEB
1043,817,0.005552,0.013695,HTTP3_WEB
807,1043,0.010454,0.005552,HTTP3_WEB
807,807,0.006586,0.010454,HTTP3_WEB
857,807,0.010108,0.006586,HTTP3_WEB
803,857,0.006904,0.010108,HTTP3_WEB
850,803,0.003971,0.006904,HTTP3_WEB
935,850,0.010935,0.003971,HTTP3_WEB
983,935,0.008058,0.010935,HTTP3_WEB
1000,983,0.010144,0.008058,HTTP3_WEB
1147,1000,0.007285,0.010144,HTTP3_WEB
939,1147,0.003688,0.007285,HTTP3_WEB
1172,939,0.013333,0.003688,HTTP3_WEB
887,0,0.0,0.0,HTTP3_WEB
745,887,0.00699,0.0,HTTP3_WEB
988,745,0.005416,0.00699,HTTP3_WEB
875,988,0.005276,0.005416,HTTP3_WEB
625,875,0.010413,0.005276,HTTP3_WEB
734,625,0.008921,0.010413,HTTP3_WEB
786,734,0.006506,0.008921,HTTP3_WEB
1070,786,0.002805,0.006506,HTTP3_WEB
1046,1070,0.009425,0.002805,HTTP3_WEB
1045,1046,0.007122,0.009425,HTTP3_WEB
892,1045,0.008219,0.007122,HTTP3_WEB
987,892,0.010219,0.008219,HTTP3_WEB
700,987,0.001007,0.010219,HTTP3_WEB
860,700,0.002867,0.001007,HTTP3_WEB
923,860,0.018186,0.002867,HTTP3_WEB
709,923,0.006974,0.018186,HTTP3_WEB
889,709,0.00107,0.006974,HTTP3_WEB
1096,889,0.0032,0.00107,HTTP3_WEB
938,1096,0.018938,0.0032,HTTP3_WEB
988,938,0.006188,0.018938,HTTP3_WEB
516,988,0.013636,0.006188,HTTP3_WEB
1078,516,0.009484,0.013636,HTTP3_WEB
833,1078,0.00706,0.009484,HTTP3_WEB
752,833,0.012102,0.00706,HTTP3_WEB
835,752,0.000537,0.012102,HTTP3_WEB
652,835,0.003235,0.000537,HTTP3_WEB
1006,652,0.007031,0.003235,HTTP3_WEB
813,1006,0.003628,0.007031,HTTP3_WEB
756,813,0.006677,0.003628,HTTP3_WEB
836,756,0.012415,0.006677,HTTP3_WEB
1016,836,0.009529,0.012415,HTTP3_WEB
878,1016,0.014322,0.009529,HTTP3_WEB
662,878,0.009782,0.014322,HTTP3_WEB
925,662,0.01297,0.009782,HTTP3_WEB
729,925,0.008744,0.01297,HTTP3_WEB
558,729,0.006639,0.008744,HTTP3_WEB
1069,558,0.014922,0.006639,HTTP3_WEB
924,1069,0.006163,0.014922,HTTP3_WEB
849,924,0.010375,0.006163,HTTP3_WEB
811,849,0.012076,0.010375,HTTP3_WEB
1055,811,0.012366,0.012076,HTTP3_WEB
1292,1055,0.004338,0.012366,HTTP3_WEB
922,1292,0.013208,0.004338,HTTP3_WEB
715,922,0.005084,0.013208,HTTP3_WEB
838,715,0.012243,0.005084,HTTP3_WEB
920,838,0.011141,0.012243,HTTP3_WEB
531,920,0.012275,0.011141,HTTP3_WEB
906,531,0.00418,0.012275,HTTP3_WEB
921,906,0.011352,0.00418,HTTP3_WEB
1045,921,0.013342,0.011352,HTTP3_WEB
751,0,0.0,0.0,HTTP3_WEB
916,751,0.016833,0.0,HTTP3_WEB
723,916,0.004082,0.016833,HTTP3_WEB
666,723,0.010987,0.004082,HTTP3_WEB
772,666,0.007139,0.010987,HTTP3_WEB
980,772,0.008576,0.007139,HTTP3_WEB
993,980,0.019577,0.008576,HTTP3_WEB
931,993,0.002988,0.019577,HTTP3_WEB
961,931,0.010015,0.002988,HTTP3_WEB
932,961,0.010871,0.010015,HTTP3_WEB
770,932,0.013343,0.010871,HTTP3_WEB
920,770,0.009392,0.013343,HTTP3_WEB
972,920,0.010232,0.009392,HTTP3_WEB
965,972,0.007433,0.010232,HTTP3_WEB
1026,965,0.010077,0.007433,HTTP3_WEB
959,1026,0.007627,0.010077,HTTP3_WEB
909,959,0.011486,0.007627,HTTP3_WEB
1009,909,0.007522,0.011486,HTTP3_WEB
856,1009,0.010508,0.007522,HTTP3_WEB
736,856,0.008883,0.010508,HTTP3_WEB
837,736,0.013504,0.008883,HTTP3_WEB
755,837,0.008794,0.013504,HTTP3_WEB
765,755,0.001908,0.008794,HTTP3_WEB
839,765,0.014048,0.001908,HTTP3_WEB
749,839,0.005377,0.014048,HTTP3_WEB
816,749,0.006385,0.005377,HTTP3_WEB
594,816,0.006617,0.006385,HTTP3_WEB
889,594,0.014498,0.006617,HTTP3_WEB
860,889,0.000457,0.014498,HTTP3_WEB
745,860,0.021551,0.000457,HTTP3_WEB
952,745,0.013224,0.021551,HTTP3_WEB
991,952,0.009893,0.013224,HTTP3_WEB
634,991,0.00878,0.009893,HTTP3_WEB
753,634,0.010142,0.00878,HTTP3_WEB
752,753,0.011084,0.010142,HTTP3_WEB
728,752,0.011581,0.011084,HTTP3_WEB
976,728,0.011222,0.011581,HTTP3_WEB
832,976,0.009358,0.011222,HTTP3_WEB
822,832,0.008211,0.009358,HTTP3_WEB
579,822,0.008395,0.008211,HTTP3_WEB
948,579,0.00822,0.008395,HTTP3_WEB
686,948,0.013535,0.00822,HTTP3_WEB
868,686,0.011374,0.013535,HTTP3_WEB
898,868,0.002762,0.011374,HTTP3_WEB
1050,898,0.011624,0.002762,HTTP3_WEB
676,1050,0.009779,0.011624,HTTP3_WEB
437,676,0.008925,0.009779,HTTP3_WEB
885,437,0.007446,0.008925,HTTP3_WEB
1112,885,0.013496,0.007446,HTTP3_WEB
1033,1112,0.01279,0.013496,HTTP3_WEB
969,0,0.0,0.0,HTTP3_WEB
522,969,0.016927,0.0,HTTP3_WEB
849,522,0.015275,0.016927,HTTP3_WEB
862,849,0.003688,0.015275,HTTP3_WEB
935,862,0.011089,0.003688,HTTP3_WEB
854,935,0.005734,0.011089,HTTP3_WEB
1142,854,0.009766,0.005734,HTTP3_WEB
890,1142,0.009273,0.009766,HTTP3_WEB
1007,890,0.004778,0.009273,HTTP3_WEB
758,1007,0.013234,0.004778,HTTP3_WEB
876,758,0.009813,0.013234,HTTP3_WEB
1076,876,0.007861,0.009813,HTTP3_WEB
826,1076,0.007248,0.007861,HTTP3_WEB
886,826,0.009559,0.007248,HTTP3_WEB
997,886,0.010632,0.009559,HTTP3_WEB
756,997,0.0085,0.010632,HTTP3_WEB
557,756,0.00233,0.0085,HTTP3_WEB
895,557,0.009068,0.00233,HTTP3_WEB
998,895,0.003234,0.009068,HTTP3_WEB
670,998,0.008162,0.003234,HTTP3_WEB
953,670,0.003382,0.008162,HTTP3_WEB
954,953,0.003334,0.003382,HTTP3_WEB
541,954,0.01394,0.003334,HTTP3_WEB
728,541,0.00772,0.01394,HTTP3_WEB
804,728,0.007413,0.00772,HTTP3_WEB
834,804,0.01093,0.007413,HTTP3_WEB
755,834,0.007518,0.01093,HTTP3_WEB
748,755,0.017415,0.007518,HTTP3_WEB
1094,748,0.007908,0.017415,HTTP3_WEB
844,1094,0.010461,0.007908,HTTP3_WEB
762,844,0.012884,0.010461,HTTP3_WEB
854,762,0.015409,0.012884,HTTP3_WEB
935,854,0.006032,0.015409,HTTP3_WEB
867,935,0.007328,0.006032,HTTP3_WEB
831,867,0.014098,0.007328,HTTP3_WEB
768,831,0.01224,0.014098,HTTP3_WEB
767,768,0.013301,0.01224,HTTP3_WEB
776,767,0.003525,0.013301,HTTP3_WEB
907,776,0.015192,0.003525,HTTP3_WEB
720,907,0.005954,0.015192,HTTP3_WEB
915,720,0.009769,0.005954,HTTP3_WEB
1057,915,0.008407,0.009769,HTTP3_WEB
905,1057,0.005486,0.008407,HTTP3_WEB
808,905,0.00335,0.005486,HTTP3_WEB
678,808,0.002025,0.00335,HTTP3_WEB
1080,678,0.009476,0.002025,HTTP3_WEB
696,1080,0.002899,0.009476,HTTP3_WEB
978,696,0.004465,0.002899,HTTP3_WEB
949,978,0.008128,0.004465,HTTP3_WEB
826,949,0.001555,0.008128,HTTP3_WEB
747,0,0.0,0.0,HTTP3_WEB
994,747,0.011288,0.0,HTTP3_WEB
969,994,0.00866,0.011288,HTTP3_WEB
819,969,0.004027,0.00866,HTTP3_WEB
1057,819,0.005154,0.004027,HTTP3_WEB
803,1057,0.012323,0.005154,HTTP3_WEB
809,803,0.01457,0.012323,HTTP3_WEB
373,809,0.013701,0.01457,HTTP3_WEB
917,373,0.009929,0.013701,HTTP3_WEB
674,917,0.004187,0.009929,HTTP3_WEB
782,674,0.008975,0.004187,HTTP3_WEB
716,782,0.015249,0.008975,HTTP3_WEB
808,716,0.011474,0.015249,HTTP3_WEB
922,808,0.00817,0.011474,HTTP3_WEB
861,922,0.011515,0.00817,HTTP3_WEB
959,861,0.003922,0.011515,HTTP3_WEB
1037,959,0.006217,0.003922,HTTP3_WEB
808,1037,0.004663,0.006217,HTTP3_WEB
793,808,0.010878,0.004663,HTTP3_WEB
994,793,0.011856,0.010878,HTTP3_WEB
1005,994,0.008385,0.011856,HTTP3_WEB
963,1005,0.005508,0.008385,HTTP3_WEB
726,963,0.008921,0.005508,HTTP3_WEB
919,726,0.007054,0.008921,HTTP3_WEB
875,919,0.005815,0.007054,HTTP3_WEB
1007,875,0.010356,0.005815,HTTP3_WEB
779,1007,0.005968,0.010356,HTTP3_WEB
626,779,0.002735,0.005968,HTTP3_WEB
956,626,0.003624,0.002735,HTTP3_WEB
501,956,0.002587,0.003624,HTTP3_WEB
757,501,0.00999,0.002587,HTTP3_WEB
716,757,0.009602,0.00999,HTTP3_WEB
715,716,0.009402,0.009602,HTTP3_WEB
755,715,0.011351,0.009402,HTTP3_WEB
1030,755,0.013768,0.011351,HTTP3_WEB
974,1030,0.006631,0.013768,HTTP3_WEB
824,974,0.010626,0.006631,HTTP3_WEB
1018,824,0.002682,0.010626,HTTP3_WEB
711,1018,0.014515,0.002682,HTTP3_WEB
692,711,0.004021,0.014515,HTTP3_WEB
980,692,0.00616,0.004021,HTTP3_WEB
941,980,0.006609,0.00616,HTTP3_WEB
795,941,0.002895,0.006609,HTTP3_WEB
701,795,0.00913,0.002895,HTTP3_WEB
1064,701,0.009856,0.00913,HTTP3_WEB
619,1064,0.008242,0.009856,HTTP3_WEB
776,619,0.002839,0.008242,HTTP3_WEB
892,776,0.016934,0.002839,HTTP3_WEB
1112,892,0.011197,0.016934,HTTP3_WEB
913,1112,0.019537,0.011197,HTTP3_WEB
914,0,0.0,0.0,HTTP3_WEB
1203,914,0.01637,0.0,HTTP3_WEB
963,1203,0.000331,0.01637,HTTP3_WEB
1051,963,0.014399,0.000331,HTTP3_WEB
1122,1051,0.008277,0.014399,HTTP3_WEB
928,1122,0.001207,0.008277,HTTP3_WEB
899,928,0.010682,0.001207,HTTP3_WEB
710,899,0.007788,0.010682,HTTP3_WEB
843,710,0.01132,0.007788,HTTP3_WEB
758,843,0.013044,0.01132,HTTP3_WEB
803,758,0.003043,0.013044,HTTP3_WEB
1121,803,0.01306,0.003043,HTTP3_WEB
876,1121,0.009026,0.01306,HTTP3_WEB
737,876,0.014411,0.009026,HTTP3_WEB
1052,737,0.008179,0.014411,HTTP3_WEB
993,1052,0.007118,0.008179,HTTP3_WEB
1001,993,0.009108,0.007118,HTTP3_WEB
579,1001,0.009407,0.009108,HTTP3_WEB
1132,579,0.006349,0.009407,HTTP3_WEB
781,1132,0.007015,0.006349,HTTP3_WEB
968,781,0.004092,0.007015,HTTP3_WEB
1213,968,0.007261,0.004092,HTTP3_WEB
1161,1213,0.011705,0.007261,HTTP3_WEB
723,1161,0.008451,0.011705,HTTP3_WEB
657,723,0.013036,0.008451,HTTP3_WEB
1060,657,0.008258,0.013036,HTTP3_WEB
879,1060,0.003274,0.008258,HTTP3_WEB
789,879,0.011389,0.003274,HTTP3_WEB
946,789,0.006306,0.011389,HTTP3_WEB
837,946,0.008067,0.006306,HTTP3_WEB
958,837,0.01395,0.008067,HTTP3_WEB
869,958,0.004357,0.01395,HTTP3_WEB
961,869,0.009659,0.004357,HTTP3_WEB
734,961,0.008838,0.009659,HTTP3_WEB
1059,734,0.011804,0.008838,HTTP3_WEB
957,1059,0.012421,0.011804,HTTP3_WEB
950,957,0.010055,0.012421,HTTP3_WEB
703,950,0.007559,0.010055,HTTP3_WEB
1097,703,0.010893,0.007559,HTTP3_WEB
858,1097,0.014343,0.010893,HTTP3_WEB
961,858,0.008891,0.014343,HTTP3_WEB
814,961,0.007931,0.008891,HTTP3_WEB
896,814,0.010553,0.007931,HTTP3_WEB
901,896,0.009155,0.010553,HTTP3_WEB
465,901,0.003649,0.009155,HTTP3_WEB
941,465,0.009957,0.003649,HTTP3_WEB
1135,941,0.003613,0.009957,HTTP3_WEB
935,1135,0.010498,0.003613,HTTP3_WEB
725,935,0.005811,0.010498,HTTP3_WEB
950,725,0.009147,0.005811,HTTP3_WEB
875,0,0.0,0.0,HTTP3_WEB
922,875,0.004845,0.0,HTTP3_WEB
567,922,0.009543,0.004845,HTTP3_WEB
1057,567,0.00966,0.009543,HTTP3_WEB
1047,1057,0.006223,0.00966,HTTP3_WEB
533,1047,0.01032,0.006223,HTTP3_WEB
1012,533,0.004969,0.01032,HTTP3_WEB
1007,1012,0.004532,0.004969,HTTP3_WEB
860,1007,0.009398,0.004532,HTTP3_WEB
678,860,0.002361,0.009398,HTTP3_WEB
1002,678,0.000421,0.002361,HTTP3_WEB
826,1002,0.011131,0.000421,HTTP3_WEB
936,826,0.013196,0.011131,HTTP3_WEB
1170,936,0.007133,0.013196,HTTP3_WEB
895,1170,0.006328,0.007133,HTTP3_WEB
731,895,0.013022,0.006328,HTTP3_WEB
812,731,0.004418,0.013022,HTTP3_WEB
749,812,0.003547,0.004418,HTTP3_WEB
920,749,0.011831,0.003547,HTTP3_WEB
747,920,0.009036,0.011831,HTTP3_WEB
793,747,0.01326,0.009036,HTTP3_WEB
680,793,0.000439,0.01326,HTTP3_WEB
841,680,0.003397,0.000439,HTTP3_WEB
884,841,0.009057,0.003397,HTTP3_WEB
484,884,0.010671,0.009057,HTTP3_WEB
896,484,0.012388,0.010671,HTTP3_WEB
853,896,0.009699,0.012388,HTTP3_WEB
752,853,0.009659,0.009699,HTTP3_WEB
1144,752,0.007442,0.009659,HTTP3_WEB
994,1144,0.015364,0.007442,HTTP3_WEB
706,994,0.004588,0.015364,HTTP3_WEB
977,706,0.010436,0.004588,HTTP3_WEB
1034,977,0.005049,0.010436,HTTP3_WEB
878,1034,0.011139,0.005049,HTTP3_WEB
910,878,0.004852,0.011139,HTTP3_WEB
907,910,0.011975,0.004852,HTTP3_WEB
567,907,0.009448,0.011975,HTTP3_WEB
833,567,0.015979,0.009448,HTTP3_WEB
826,833,0.007876,0.015979,HTTP3_WEB
1060,826,0.0107,0.007876,HTTP3_WEB
906,1060,0.005881,0.0107,HTTP3_WEB
818,906,0.007848,0.005881,HTTP3_WEB
847,818,0.009423,0.007848,HTTP3_WEB
1003,847,0.002891,0.009423,HTTP3_WEB
834,1003,0.00333,0.002891,HTTP3_WEB
762,834,0.011399,0.00333,HTTP3_WEB
821,762,0.008416,0.011399,HTTP3_WEB
991,821,0.006628,0.008416,HTTP3_WEB
929,991,0.006052,0.006628,HTTP3_WEB
866,929,0.006206,0.006052,HTTP3_WEB
709,0,0.0,0.0,HTTP3_WEB
697,709,0.010413,0.0,HTTP3_WEB
818,697,0.013136,0.010413,HTTP3_WEB
1013,818,0.010141,0.013136,HTTP3_WEB
715,1013,0.010596,0.010141,HTTP3_WEB
1015,715,0.011622,0.010596,HTTP3_WEB
864,1015,0.010517,0.011622,HTTP3_WEB
704,864,0.015436,0.010517,HTTP3_WEB
614,704,0.004839,0.015436,HTTP3_WEB
646,614,0.009962,0.004839,HTTP3_WEB
766,646,0.001727,0.009962,HTTP3_WEB
836,766,0.000705,0.001727,HTTP3_WEB
1048,836,0.008673,0.000705,HTTP3_WEB
971,1048,0.011174,0.008673,HTTP3_WEB
742,971,0.015523,0.011174,HTTP3_WEB
917,742,0.018679,0.015523,HTTP3_WEB
1091,917,0.014279,0.018679,HTTP3_WEB
1122,1091,0.011909,0.014279,HTTP3_WEB
815,1122,0.00964,0.011909,HTTP3_WEB
994,815,0.002875,0.00964,HTTP3_WEB
1054,994,0.008416,0.002875,HTTP3_WEB
649,1054,0.014162,0.008416,HTTP3_WEB
788,649,0.012593,0.014162,HTTP3_WEB
1170,788,0.003855,0.012593,HTTP3_WEB
817,1170,0.011456,0.003855,HTTP3_WEB
449,817,0.011114,0.011456,HTTP3_WEB
843,449,0.0104,0.011114,HTTP3_WEB
1017,843,0.008889,0.0104,HTTP3_WEB
860,1017,0.011662,0.008889,HTTP3_WEB
960,860,0.011789,0.011662,HTTP3_WEB
991,960,0.006434,0.011789,HTTP3_WEB
810,991,0.01082,0.006434,HTTP3_WEB
787,810,0.008242,0.01082,HTTP3_WEB
881,787,0.003051,0.008242,HTTP3_WEB
884,881,0.006754,0.003051,HTTP3_WEB
867,884,0.002745,0.006754,HTTP3_WEB
873,867,0.01292,0.002745,HTTP3_WEB
755,873,0.010424,0.01292,HTTP3_WEB
965,755,0.007578,0.010424,HTTP3_WEB
943,965,0.014682,0.007578,HTTP3_WEB
672,943,0.009272,0.014682,HTTP3_WEB
805,672,0.003275,0.009272,HTTP3_WEB
873,805,0.007242,0.003275,HTTP3_WEB
785,873,0.015531,0.007242,HTTP3_WEB
949,785,0.006322,0.015531,HTTP3_WEB
850,949,0.010101,0.006322,HTTP3_WEB
883,850,0.011976,0.010101,HTTP3_WEB
803,883,0.01136,0.011976,HTTP3_WEB
580,803,0.018798,0.01136,HTTP3_WEB
572,580,0.004295,0.018798,HTTP3_WEB
419,0,0.0,0.0,DOH
362,419,0.034446,0.0,DOH
293,362,0.032648,0.034446,DOH
373,293,0.052623,0.032648,DOH
440,373,0.027821,0.052623,DOH
392,440,0.030866,0.027821,DOH
390,392,0.035422,0.030866,DOH
332,390,0.033038,0.035422,DOH
327,332,0.056431,0.033038,DOH
380,327,0.026337,0.056431,DOH
315,380,0.035447,0.026337,DOH
415,315,0.043985,0.035447,DOH
422,0,0.0,0.0,DOH
363,422,0.044425,0.0,DOH
303,363,0.044726,0.044425,DOH
338,303,0.016868,0.044726,DOH
450,338,0.036653,0.016868,DOH
367,450,0.050142,0.036653,DOH
369,367,0.039413,0.050142,DOH
366,369,0.023138,0.039413,DOH
465,366,0.039371,0.023138,DOH
453,465,0.060449,0.039371,DOH
479,453,0.054963,0.060449,DOH
372,479,0.039256,0.054963,DOH
403,0,0.0,0.0,DOH
335,403,0.03771,0.0,DOH
349,335,0.04081,0.03771,DOH
349,349,0.045341,0.04081,DOH
363,349,0.0358,0.045341,DOH
404,363,0.028047,0.0358,DOH
393,404,0.033612,0.028047,DOH
396,393,0.054342,0.033612,DOH
440,396,0.041394,0.054342,DOH
411,440,0.029861,0.041394,DOH
373,411,0.044819,0.029861,DOH
326,373,0.04562,0.044819,DOH
402,0,0.0,0.0,DOH
556,402,0.045492,0.0,DOH
286,556,0.00703,0.045492,DOH
457,286,0.034003,0.00703,DOH
367,457,0.033685,0.034003,DOH
392,367,0.05666,0.033685,DOH
377,392,0.03538,0.05666,DOH
360,377,0.044596,0.03538,DOH
354,360,0.041695,0.044596,DOH
394,354,0.014433,0.041695,DOH
311,394,0.049218,0.014433,DOH
413,311,0.042585,0.049218,DOH
456,0,0.0,0.0,DOH
428,456,0.027312,0.0,DOH
352,428,0.034815,0.027312,DOH
338,352,0.058775,0.034815,DOH
442,338,0.037039,0.058775,DOH
454,442,0.034377,0.037039,DOH
281,454,0.019918,0.034377,DOH
384,281,0.03212,0.019918,DOH
368,384,0.025205,0.03212,DOH
409,368,0.027962,0.025205,DOH
467,409,0.041439,0.027962,DOH
358,467,0.035186,0.041439,DOH
405,0,0.0,0.0,DOH
411,405,0.043581,0.0,DOH
408,411,0.039338,0.043581,DOH
329,408,0.045819,0.039338,DOH
303,329,0.020212,0.045819,DOH
310,303,0.040119,0.020212,DOH
367,310,0.064908,0.040119,DOH
406,367,0.035533,0.064908,DOH
330,406,0.049897,0.035533,DOH
421,330,0.049792,0.049897,DOH
357,421,0.050382,0.049792,DOH
357,357,0.042,0.050382,DOH
369,0,0.0,0.0,DOH
387,369,0.038429,0.0,DOH
370,387,0.029051,0.038429,DOH
351,370,0.042262,0.029051,DOH
387,351,0.040802,0.042262,DOH
342,387,0.052923,0.040802,DOH
394,342,0.031103,0.052923,DOH
369,394,0.05993,0.031103,DOH
411,369,0.047977,0.05993,DOH
424,411,0.041092,0.047977,DOH
424,424,0.037831,0.041092,DOH
394,424,0.036321,0.037831,DOH
353,0,0.0,0.0,DOH
426,353,0.062652,0.0,DOH
311,426,0.046679,0.062652,DOH
252,311,0.023974,0.046679,DOH
359,252,0.045832,0.023974,DOH
404,359,0.021432,0.045832,DOH
434,404,0.052992,0.021432,DOH
359,434,0.034347,0.052992,DOH
361,359,0.038876,0.034347,DOH
431,361,0.05591,0.038876,DOH
295,431,0.024554,0.05591,DOH
362,295,0.023235,0.024554,DOH
351,0,0.0,0.0,DOH
296,351,0.058427,0.0,DOH
451,296,0.046465,0.058427,DOH
363,451,0.037465,0.046465,DOH
484,363,0.03472,0.037465,DOH
467,484,0.046596,0.03472,DOH
339,467,0.040911,0.046596,DOH
348,339,0.020679,0.040911,DOH
400,348,0.052382,0.020679,DOH
301,400,0.05615,0.052382,DOH
360,301,0.048847,0.05615,DOH
355,360,0.026901,0.048847,DOH
369,0,0.0,0.0,DOH
432,369,0.057153,0.0,DOH
412,432,0.057573,0.057153,DOH
370,412,0.033261,0.057573,DOH
409,370,0.063878,0.033261,DOH
358,409,0.044211,0.063878,DOH
485,358,0.059517,0.044211,DOH
260,485,0.033969,0.059517,DOH
410,260,0.036417,0.033969,DOH
300,410,0.043288,0.036417,DOH
369,300,0.041823,0.043288,DOH
376,369,0.055058,0.041823,DOH
388,0,0.0,0.0,DOH
332,388,0.037921,0.0,DOH
442,332,0.057859,0.037921,DOH
367,442,0.02238,0.057859,DOH
422,367,0.057823,0.02238,DOH
429,422,0.0371,0.057823,DOH
428,429,0.011947,0.0371,DOH
354,428,0.023599,0.011947,DOH
353,354,0.028438,0.023599,DOH
369,353,0.032513,0.028438,DOH
408,369,0.038743,0.032513,DOH
357,408,0.007558,0.038743,DOH
371,0,0.0,0.0,DOH
342,371,0.052542,0.0,DOH
358,342,0.04988,0.052542,DOH
354,358,0.027401,0.04988,DOH
329,354,0.051498,0.027401,DOH
341,329,0.016403,0.051498,DOH
315,341,0.06915,0.016403,DOH
418,315,0.055604,0.06915,DOH
338,418,0.033283,0.055604,DOH
325,338,0.044589,0.033283,DOH
417,325,0.023189,0.044589,DOH
396,417,0.040725,0.023189,DOH
414,0,0.0,0.0,DOH
328,414,0.029619,0.0,DOH
403,328,0.058814,0.029619,DOH
423,403,0.029686,0.058814,DOH
363,423,0.046302,0.029686,DOH
433,363,0.026346,0.046302,DOH
401,433,0.046281,0.026346,DOH
348,401,0.036093,0.046281,DOH
443,348,0.03625,0.036093,DOH
328,443,0.04732,0.03625,DOH
363,328,0.03437,0.04732,DOH
370,363,0.022862,0.03437,DOH
406,0,0.0,0.0,DOH
362,406,0.0612,0.0,DOH
359,362,0.017967,0.0612,DOH
420,359,0.030586,0.017967,DOH
420,420,0.053735,0.030586,DOH
455,420,0.042517,0.053735,DOH
453,455,0.051137,0.042517,DOH
421,453,0.046514,0.051137,DOH
